ImageId,CompanyId,ShareLevel
2660348,14,1
2660363,14,1
2660376,14,1
2660501,14,1
2798082,51,1
2840525,14,3
2840527,14,1
2841347,14,3
2841750,14,3
2841767,14,1
2841768,14,1
2841769,14,1
2841797,14,3
2841802,14,1
2843519,379,1
2846520,14,3
2846525,14,3
2847161,379,1
2847196,14,3
2848361,14,3
2848384,14,3
2848409,14,3
2851509,14,3
2851512,14,3
2851514,14,3
2851515,14,3
2851520,14,3
2851525,14,3
2851527,14,3
2853142,51,1
2853180,51,1
2853187,51,1
2853189,51,1
2853191,51,1
2853204,51,1
2853206,51,1
2853208,51,1
2853212,51,1
2853215,51,1
2853216,51,1
2853217,51,1
2853218,51,1
2853221,51,1
2853222,51,1
2853226,51,1
2853237,51,1
2853238,51,1
2853240,51,1
2853241,51,1
2853589,14,1
2864144,51,1
2864801,51,1
2864885,14,1
2865162,51,1
2868748,51,1
2875767,51,1
2876312,14,1
2876323,14,1
2876328,14,1
2879745,51,1
2880802,39,1
2880884,51,1
2880935,51,1
2881434,51,1
2881867,51,1
2881916,2,1
2881919,2,1
2881920,2,1
2881948,2,1
2881954,2,1
2881956,2,1
2882740,51,1
2882792,51,1
2883320,51,1
2883321,51,1
2885390,51,1
2885455,51,1
2885457,51,1
2885486,51,1
2885489,51,1
2885490,51,1
2885544,51,1
2885554,51,1
2885677,51,1
2886396,51,1
2886452,51,1
2886464,51,1
2886472,51,1
2886474,51,1
2887054,14,1
2887058,14,1
2887059,14,1
2887061,14,1
2887062,14,1
2887063,14,1
2887064,14,1
2887066,14,1
2887068,14,1
2887069,14,1
2887070,14,1
2887071,14,1
2887073,14,1
2887074,14,1
2887075,14,1
2887076,14,1
2887077,14,1
2887080,14,1
2887081,14,1
2887082,14,1
2887315,51,1
2887316,51,1
2887319,51,1
2887320,51,1
2887321,51,1
2887322,51,1
2887324,51,1
2887696,14,1
2887698,14,1
2887705,14,1
2887742,14,1
2887976,51,1
2888027,14,1
2888028,14,1
2888030,14,1
2888066,14,1
2888067,14,1
2888068,14,1
2888069,14,1
2888070,14,1
2888072,14,1
2888074,14,1
2888075,14,1
2888076,14,1
2888077,14,1
2888079,14,1
2888080,14,1
2888085,14,1
2888086,14,1
2888087,14,1
2888088,14,1
2888090,14,1
2888091,14,1
2888092,14,1
2888093,14,1
2888280,51,1
2888281,51,1
2888353,51,1
2888439,376,1
2888441,376,1
2888461,376,1
2888462,376,1
2888464,376,1
2888905,14,1
2888908,14,1
2888910,14,1
2888911,14,1
2888912,14,1
2888914,14,1
2888916,14,1
2888917,14,1
2888918,14,1
2888920,14,1
2888921,14,1
2888923,14,1
2888924,14,1
2888925,14,1
2888934,14,1
2888978,14,1
2889044,14,1
2889155,14,1
2889168,14,1
2889169,14,1
2889170,14,1
2889294,51,1
2889304,14,1
2889305,14,1
2889307,14,1
2889308,14,1
2889309,14,1
2889310,14,1
2889311,14,1
2889312,14,1
2889314,14,1
2889316,14,1
2889317,14,1
2889701,200,1
2889836,200,1
2889959,14,1
2889961,14,1
2890180,14,1
2890181,14,1
2890182,14,1
2890254,14,1
2890355,14,1
2890525,200,1
2890742,200,1
2890760,200,1
2890764,200,1
2891319,39,1
2891485,14,3
2891486,14,1
2891487,14,3
2891488,14,3
2891489,14,1
2891500,14,1
2891555,200,1
2891559,200,1
2891569,200,1
2891570,200,1
2891571,200,1
2891572,200,1
2891602,14,1
2891920,200,1
2891932,2,1
2892101,51,1
2892643,39,1
2892658,39,1
2892659,39,1
2892660,39,1
2892661,39,1
2893062,200,1
2893066,200,1
2893162,200,1
2893163,200,1
2893166,200,1
2893435,51,1
2893510,200,1
2893647,14,1
2894079,200,1
2894468,376,1
191616,3,1
191617,3,1
191618,3,1
191621,3,1
191642,3,1
191643,3,1
219186,3,1
220941,51,1
238175,3,1
244464,3,1
246079,3,1
248677,3,1
249176,3,1
249519,3,1
250195,3,1
250196,3,1
259971,3,1
279816,51,1
279817,51,1
287361,3,1
615234,51,1
615267,51,1
628848,51,1
629097,51,1
629099,51,1
629294,51,1
631895,51,1
650743,51,1
650744,51,1
651518,51,1
653210,51,1
653669,51,1
654048,51,1
685526,51,1
687350,51,1
689565,51,1
742851,13,1
743024,13,1
748135,13,1
793059,13,1
793060,13,1
956931,3,1
994822,13,1
1032711,3,1
1032721,3,1
1033515,3,1
1234406,13,1
1267318,19,1
1267319,19,1
1410876,51,1
1452087,51,1
1609694,51,1
1609698,51,1
1609699,51,1
1609700,51,1
1609701,51,1
1609702,51,1
1609704,51,1
1609705,51,1
1609709,51,1
1609711,51,1
1633870,51,1
1633888,51,1
1633889,51,1
1640429,51,1
1640433,51,1
1640435,51,1
1640437,51,1
1640438,51,1
1640439,51,1
1640440,51,1
1640441,51,1
1640442,51,1
1653641,51,1
1721713,51,1
1721927,51,1
1721928,51,1
1721929,51,1
1725525,51,1
1730152,51,1
1730153,51,1
1730154,51,1
1744470,51,1
1744532,51,1
1744533,51,1
1744543,51,1
1744842,51,1
1744843,51,1
1744844,51,1
1754813,51,1
1754814,51,1
1846473,51,1
1848638,51,1
1870507,51,1
1870508,51,1
1870509,51,1
1870510,51,1
1870511,51,1
1870512,51,1
1870513,51,1
1870514,51,1
1870515,51,1
1870516,51,1
1870517,51,1
1870518,51,1
1870519,51,1
1870619,51,1
1873497,51,1
1873503,51,1
1873504,51,1
1873505,51,1
1873519,51,1
1873604,51,1
1873647,51,1
1873648,51,1
1873650,51,1
1873651,51,1
1875354,51,1
1875357,51,1
1880995,51,1
1880996,51,1
1880997,51,1
1880998,51,1
1880999,51,1
1881000,51,1
1881001,51,1
1881002,51,1
1881003,51,1
1881004,51,1
1881005,51,1
1881006,51,1
1881007,51,1
1881008,51,1
1881009,51,1
1881010,51,1
1881011,51,1
1881012,51,1
1882616,51,1
1886117,51,1
1886225,51,1
1886432,51,1
1886435,51,1
1886436,51,1
1889517,51,1
1890548,51,1
1891849,51,1
1892568,51,1
1893988,51,1
1894000,51,1
1897794,51,1
1897798,51,1
1898546,51,1
1910742,51,1
1910746,51,1
1916912,51,1
1918110,51,1
1923451,51,1
1925941,51,1
1928877,51,1
1928893,51,1
1928896,51,1
1929188,51,1
1931680,51,1
1940195,51,1
1952010,51,1
1953497,51,1
1954106,51,1
1954796,51,1
1954797,51,1
1954798,51,1
1955165,51,1
1955166,51,1
1959464,51,1
1964827,51,1
1980720,51,1
1980855,51,1
1980865,51,1
1980892,51,1
1984256,51,1
1984693,51,1
1984694,51,1
1986414,51,1
1986415,51,1
1986416,51,1
1986417,51,1
1986420,51,1
1986421,51,1
1986424,51,1
1986425,51,1
1987374,51,1
1993191,51,1
1993192,51,1
1993193,51,1
1999132,51,1
1999133,51,1
1999135,51,1
1999138,51,1
1999619,51,1
1999866,51,1
2004967,51,1
2009314,51,1
2009315,51,1
2009317,51,1
2024521,51,1
2024522,51,1
2024544,51,1
2028242,51,1
2036313,13,1
2053647,51,1
2053648,51,1
2053650,51,1
2053651,51,1
2053654,51,1
2053655,51,1
2053717,51,1
2054050,51,1
2054052,51,1
2061775,51,1
2061776,51,1
2061939,51,1
2064894,51,1
2064895,51,1
2064896,51,1
2065591,51,1
2065592,51,1
2066560,51,1
2071136,51,1
2076026,51,1
2076027,51,1
2076028,51,1
2076032,51,1
2076296,51,1
2076297,51,1
2076298,51,1
2078975,51,1
2080253,51,1
2080254,51,1
2080255,51,1
2080256,51,1
2080257,51,1
2091942,51,1
2093009,51,1
2133110,39,1
2133111,39,1
2133113,39,1
2133115,39,1
2133117,39,1
2133123,39,1
2133124,39,1
2133127,39,1
2133128,39,1
2133129,39,1
2135651,51,1
2135652,51,1
2135653,51,1
2142986,51,1
2143161,51,1
2145064,51,1
2146327,51,1
2152570,51,1
2152983,51,1
2154597,51,1
2154598,51,1
2154602,51,1
2154604,51,1
2155056,51,1
2155057,51,1
2155148,51,1
2155149,51,1
2155295,51,1
2155296,51,1
2155577,51,1
2155578,51,1
2156208,51,1
2156209,51,1
2156210,51,1
2156211,51,1
2156402,51,1
2156403,51,1
2165840,51,1
2165841,51,1
2165920,51,1
2165921,51,1
2166060,51,1
2166061,51,1
2166062,51,1
2166866,51,1
2166867,51,1
2175100,51,1
2183982,51,1
2184684,51,1
2184686,51,1
2184688,51,1
2184689,51,1
2185491,51,1
2185494,51,1
2185507,51,1
2185618,51,1
2185744,51,1
2185745,51,1
2185746,51,1
2185861,51,1
2186376,14,1
2194036,51,1
2194038,51,1
2194039,51,1
2194040,51,1
2194809,51,1
2194842,51,1
2196076,51,1
2196077,51,1
2196078,51,1
2196079,51,1
2196080,51,1
2196081,51,1
2196082,51,1
2209879,38,1
2225911,38,1
2274969,38,1
2299471,51,1
2299472,51,1
2299473,51,1
2299474,51,1
2299475,51,1
2299476,51,1
2299477,51,1
2299478,51,1
2299479,51,1
2299480,51,1
2299481,51,1
2299483,51,1
2299764,51,1
2299765,51,1
2304064,51,1
2304065,51,1
2309682,51,1
2309683,51,1
2309684,51,1
2309698,51,1
2309699,51,1
2310823,51,1
2310824,51,1
2310825,51,1
2317958,51,1
2321544,51,1
2321545,51,1
2321546,51,1
2321567,51,1
2321674,51,1
2321767,51,1
2324633,51,1
2324634,51,1
2325419,51,1
2326126,51,1
2326127,51,1
2326128,51,1
2329384,51,1
2329385,51,1
2329388,51,1
2329389,51,1
2329696,51,1
2331463,51,1
2331464,51,1
2331465,51,1
2335866,51,1
2337521,51,1
2337522,51,1
2337523,51,1
2337524,51,1
2337526,51,1
2337556,51,1
2340285,51,1
2340286,51,1
2340288,51,1
2340478,51,1
2353831,51,1
2353832,51,1
2357448,51,1
2357449,51,1
2357450,51,1
2357451,51,1
2357452,51,1
2357460,51,1
2357461,51,1
2358221,51,1
2358222,51,1
2358223,51,1
2358224,51,1
2358225,51,1
2358226,51,1
2358544,51,1
2358576,51,1
2358577,51,1
2358598,51,1
2358708,51,1
2358709,51,1
2374120,51,1
2374292,51,1
2376990,51,1
2376991,51,1
2376993,51,1
2376995,51,1
2376996,51,1
2376997,51,1
2376998,51,1
2377013,51,1
2377014,51,1
2377015,51,1
2377016,51,1
2377017,51,1
2377018,51,1
2377019,51,1
2377020,51,1
2377096,51,1
2377097,51,1
2377098,51,1
2377099,51,1
2377100,51,1
2377101,51,1
2377102,51,1
2377103,51,1
2377105,51,1
2378452,51,1
2379594,51,1
2385267,51,1
2385268,51,1
2386525,51,1
2386526,51,1
2386527,51,1
2386528,51,1
2386529,51,1
2417201,51,1
2417202,51,1
2417203,51,1
2417204,51,1
2417233,51,1
2417234,51,1
2417235,51,1
2417901,51,1
2417902,51,1
2418877,51,1
2421074,51,1
2423149,51,1
2423174,51,1
2423175,51,1
2423176,51,1
2425802,51,1
2425844,51,1
2425845,51,1
2425847,51,1
2425852,51,1
2425853,51,1
2425854,51,1
2425855,51,1
2425856,51,1
2426055,51,1
2426506,51,1
2428758,51,1
2428759,51,1
2428760,51,1
2428761,51,1
2428763,51,1
2428764,51,1
2428765,51,1
2428766,51,1
2428767,51,1
2428771,51,1
2428772,51,1
2428773,51,1
2428774,51,1
2428775,51,1
2428777,51,1
2428778,51,1
2428779,51,1
2428780,51,1
2428781,51,1
2428782,51,1
2428783,51,1
2428784,51,1
2428785,51,1
2428786,51,1
2428787,51,1
2428790,51,1
2428791,51,1
2428792,51,1
2428793,51,1
2428794,51,1
2428795,51,1
2428796,51,1
2428797,51,1
2428798,51,1
2428799,51,1
2428800,51,1
2428801,51,1
2428802,51,1
2428823,51,1
2428825,51,1
2428829,51,1
2428830,51,1
2428832,51,1
2428834,51,1
2428836,51,1
2428838,51,1
2428840,51,1
2428842,51,1
2428844,51,1
2428846,51,1
2428849,51,1
2428863,51,1
2428864,51,1
2428867,51,1
2428868,51,1
2428869,51,1
2428870,51,1
2428871,51,1
2428885,51,1
2429136,51,1
2429137,51,1
2429155,51,1
2429156,51,1
2429157,51,1
2429158,51,1
2429159,51,1
2429160,51,1
2429161,51,1
2429162,51,1
2429163,51,1
2429165,51,1
2429166,51,1
2429167,51,1
2429168,51,1
2429169,51,1
2429170,51,1
2429171,51,1
2429172,51,1
2429173,51,1
2429174,51,1
2429175,51,1
2429176,51,1
2429177,51,1
2429180,51,1
2429181,51,1
2429182,51,1
2429184,51,1
2429185,51,1
2429187,51,1
2429188,51,1
2429189,51,1
2429190,51,1
2429191,51,1
2429192,51,1
2429193,51,1
2429194,51,1
2429195,51,1
2429196,51,1
2429197,51,1
2429198,51,1
2429199,51,1
2429200,51,1
2429201,51,1
2429202,51,1
2429298,51,1
2429571,51,1
2429572,51,1
2429574,51,1
2429575,51,1
2429576,51,1
2429577,51,1
2430393,51,1
2430399,51,1
2430400,51,1
2430402,51,1
2430411,51,1
2430984,51,1
2430986,51,1
2431007,51,1
2431008,51,1
2431009,51,1
2431011,51,1
2431012,51,1
2431013,51,1
2431014,51,1
2431137,51,1
2431332,51,1
2431669,51,1
2431707,51,1
2433269,51,1
2433270,51,1
2433271,51,1
2433299,51,1
2433510,51,1
2434619,51,1
2434620,51,1
2437156,51,1
2440611,51,1
2440612,51,1
2440615,51,1
2445203,51,1
2446228,51,1
2446229,51,1
2446230,51,1
2457604,38,1
2457612,38,1
2457614,38,1
2457635,38,1
2457673,38,1
2457675,38,1
2457676,38,1
2457677,38,1
2457678,38,1
2457680,38,1
2476777,51,1
2476778,51,1
2476847,51,1
2476852,51,1
2629243,51,1
2629268,51,1
2629293,51,1
2629378,51,1
2690555,51,1
2721642,51,1
2721643,51,1
2721644,51,1
2721648,51,1
2721777,51,1
2722183,51,1
2722184,51,1
2722185,51,1
2722215,51,1
2752172,51,1
2752174,51,1
2798281,51,1
2798282,51,1
2798283,51,1
2798284,51,1
2798285,51,1
2798286,51,1
2798287,51,1
2798377,51,1
2798378,51,1
2798379,51,1
2799100,51,1
2799144,51,1
2799145,51,1
2799146,51,1
2799148,51,1
2799149,51,1
2799474,51,1
2799475,51,1
2799476,51,1
2799477,51,1
2799478,51,1
2800927,51,1
2803869,51,1
2804988,51,1
2804989,51,1
2808597,51,1
2808613,51,1
2809140,51,1
2809143,51,1
2809144,51,1
2809145,51,1
2809146,51,1
2809863,51,1
2810647,51,1
2810687,51,1
2810688,51,1
2810689,51,1
2810690,51,1
2811065,51,1
2811067,51,1
2811068,51,1
2811070,51,1
2811606,51,1
2811607,51,1
2811608,51,1
2811614,51,1
2811615,51,1
2813264,51,1
2814717,51,1
2814718,51,1
2814719,51,1
2814720,51,1
2816259,51,1
2830095,51,1
2830096,51,1
2830098,51,1
2831668,51,1
2831669,51,1
2831670,51,1
2831671,51,1
2831672,51,1
2832081,51,1
2833323,51,1
2835423,51,1
2835666,51,1
2835667,51,1
2835668,51,1
2835746,51,1
2836112,51,1
2836113,51,1
2836114,51,1
2836115,51,1
2836306,51,1
2836307,51,1
2838542,51,1
2838548,51,1
2838561,51,1
2838714,51,1
2839331,51,1
2839332,51,1
2843585,51,1
2843588,51,1
2843951,51,1
2843952,51,1
2844003,51,1
2844004,51,1
2844005,51,1
2844006,51,1
2844172,51,1
2844174,51,1
2845259,51,1
2845400,51,1
2845401,51,1
2845402,51,1
2845759,51,1
2845879,51,1
2845880,51,1
2845881,51,1
2848054,51,1
2848055,51,1
2848057,51,1
2848058,51,1
2848059,51,1
2848060,51,1
2848061,51,1
2848063,51,1
2848064,51,1
2848715,51,1
2848716,51,1
2848717,51,1
2848718,51,1
2848719,51,1
2848720,51,1
2848866,51,1
2849095,51,1
2849382,51,1
2849383,51,1
2849384,51,1
2849385,51,1
2849394,51,1
2849584,51,1
2849585,51,1
2850125,51,1
2850507,51,1
2850508,51,1
2850509,51,1
2850510,51,1
2851049,51,1
2851986,51,1
2852049,51,1
2853075,51,1
2855733,51,1
2856208,51,1
2857182,51,1
2857183,51,1
2857898,51,1
2857899,51,1
2858484,51,1
2858485,51,1
2858487,51,1
2858493,51,1
2858495,51,1
2858496,51,1
2858497,51,1
2858498,51,1
2859476,51,1
2860019,51,1
2860020,51,1
2860056,51,1
2860295,51,1
2860485,51,1
2860504,51,1
2860505,51,1
2860506,51,1
2860787,51,1
2860788,51,1
2860789,51,1
2860790,51,1
2860791,51,1
2860792,51,1
2860793,51,1
2860794,51,1
2860795,51,1
2860796,51,1
2860797,51,1
2860822,51,1
2861441,51,1
2861442,51,1
2861443,51,1
2861444,51,1
2861492,51,1
2861494,51,1
2861496,51,1
2861499,51,1
2861517,51,1
2861519,51,1
2861566,51,1
2861569,51,1
2861651,51,1
2861653,51,1
2861661,51,1
2861892,51,1
2861893,51,1
2861894,51,1
2861897,51,1
2861898,51,1
2861953,51,1
2861954,51,1
2861955,51,1
2861956,51,1
2861972,51,1
2861973,51,1
2862006,51,1
2862067,51,1
2862068,51,1
2862069,51,1
2862070,51,1
2862071,51,1
2862072,51,1
2862074,51,1
2862093,51,1
2862684,51,1
2862685,51,1
2862688,51,1
2862689,51,1
2862862,51,1
2864083,51,1
2864922,51,1
2864924,51,1
2864925,51,1
2865382,51,1
2865383,51,1
2865424,51,1
2865920,51,1
2866209,51,1
2866212,51,1
2866249,51,1
2866562,51,1
2866736,51,1
2866737,51,1
2866738,51,1
2866739,51,1
2866740,51,1
2866741,51,1
2866900,51,1
2866901,51,1
2866902,51,1
2866903,51,1
2866904,51,1
2866905,51,1
2867725,51,1
2867729,51,1
2867978,51,1
2868227,51,1
2868228,51,1
2868230,51,1
2868231,51,1
2868232,51,1
2868233,51,1
2868443,51,1
2868444,51,1
2868445,51,1
2868446,51,1
2868447,51,1
2868448,51,1
2868449,51,1
2868638,51,1
2868640,51,1
2868641,51,1
2869469,51,1
2869475,51,1
2869909,51,1
2869910,51,1
2869911,51,1
2870002,51,1
2870719,51,1
2870720,51,1
2870721,51,1
2870722,51,1
2870828,51,1
2870909,51,1
2870915,51,1
2871021,51,1
2871046,51,1
2871047,51,1
2871368,51,1
2871369,51,1
2871534,51,1
2871641,51,1
2871642,51,1
2871643,51,1
2871780,51,1
2872018,51,1
2872020,51,1
2872025,51,1
2872026,51,1
2872117,51,1
2872350,51,1
2872414,51,1
2872472,51,1
2872473,51,1
2872474,51,1
2872476,51,1
2872864,51,1
2872867,51,1
2873161,51,1
2873162,51,1
2873166,51,1
2873173,51,1
2873175,51,1
2873345,51,1
2873346,51,1
2873347,51,1
2873348,51,1
2873451,51,1
2873452,51,1
2873694,51,1
2873695,51,1
2873740,51,1
2873751,51,1
2873777,51,1
2873794,51,1
2873795,51,1
2873796,51,1
2873807,51,1
2874156,39,1
2874328,51,1
2874329,51,1
2874330,51,1
2875150,51,1
2875998,51,1
2876032,51,1
2876034,51,1
2876536,51,1
2876537,51,1
2876540,51,1
2876541,51,1
2876542,51,1
2876643,51,1
2876769,51,1
2877129,51,1
2877130,51,1
2877132,51,1
2877804,51,1
2877807,51,1
2877904,51,1
2878336,51,1
2878337,51,1
2878338,51,1
2878424,51,1
2878425,51,1
2878426,51,1
2878427,51,1
2878428,51,1
2878682,51,1
2878801,51,1
2878983,51,1
2880089,51,1
2880556,39,1
2880557,39,1
2880558,39,1
2880836,2,1
2880842,2,1
2880843,2,1
2880849,2,1
2880853,2,1
2880855,2,1
2881958,2,1
2893384,39,1
2895117,14,1
2895118,14,1
2895119,14,1
2895668,39,1
2895689,51,1
2896182,14,1
2896183,14,1
2896185,14,1
2896187,14,1
2896188,14,1
2896189,14,1
615258,51,1
628549,51,1
628762,51,1
629194,51,1
629228,51,1
642288,51,1
642630,51,1
642725,51,1
643072,51,1
644569,51,1
644590,51,1
645028,51,1
645044,51,1
645046,51,1
645047,51,1
645318,51,1
645319,51,1
645354,51,1
645661,51,1
645876,51,1
646330,51,1
646970,51,1
648203,51,1
650160,51,1
650206,51,1
650209,51,1
651498,51,1
651502,51,1
651561,51,1
652193,51,1
653965,51,1
680522,51,1
689583,51,1
689612,51,1
690484,51,1
691587,51,1
691589,51,1
707556,51,1
715503,51,1
718586,51,1
728032,51,1
728033,51,1
728034,51,1
728035,51,1
728038,51,1
728044,51,1
728045,51,1
729729,51,1
730601,51,1
730604,51,1
730606,51,1
744033,51,1
751210,51,1
751299,51,1
752418,51,1
752594,51,1
752596,51,1
752641,51,1
752648,51,1
752652,51,1
752663,51,1
752664,51,1
786872,51,1
791397,51,1
791742,51,1
791747,51,1
791758,51,1
791768,51,1
792129,51,1
792205,51,1
792383,51,1
792403,51,1
792439,51,1
792694,51,1
796671,51,1
796674,51,1
799807,51,1
799820,51,1
799844,51,1
799853,51,1
799855,51,1
799856,51,1
799858,51,1
799859,51,1
799862,51,1
799863,51,1
799879,51,1
799880,51,1
799881,51,1
799885,51,1
799886,51,1
799887,51,1
799888,51,1
799889,51,1
799890,51,1
799891,51,1
799911,51,1
799912,51,1
800026,51,1
800141,51,1
800142,51,1
800143,51,1
800144,51,1
800145,51,1
800146,51,1
800149,51,1
800382,51,1
800402,51,1
800403,51,1
800404,51,1
800417,51,1
800615,51,1
800616,51,1
800924,51,1
801193,51,1
801229,51,1
801231,51,1
801232,51,1
801234,51,1
801358,51,1
801359,51,1
801360,51,1
801363,51,1
801365,51,1
801366,51,1
801367,51,1
801374,51,1
802353,51,1
804621,51,1
806527,51,1
808589,51,1
808884,51,1
808891,51,1
808893,51,1
808894,51,1
808895,51,1
808896,51,1
809064,51,1
809065,51,1
809066,51,1
809067,51,1
809075,51,1
809076,51,1
809077,51,1
809078,51,1
809081,51,1
809082,51,1
809117,51,1
809121,51,1
809124,51,1
809128,51,1
809139,51,1
809141,51,1
809160,51,1
809304,51,1
809307,51,1
809697,51,1
809792,51,1
809802,51,1
813185,51,1
813186,51,1
813506,51,1
813683,51,1
813684,51,1
813860,51,1
813929,51,1
813974,51,1
813975,51,1
813980,51,1
814163,51,1
814164,51,1
814169,51,1
814173,51,1
814175,51,1
814931,51,1
815991,51,1
818453,51,1
818457,51,1
818470,51,1
818614,51,1
818615,51,1
818616,51,1
818617,51,1
818619,51,1
818620,51,1
818622,51,1
818870,51,1
818873,51,1
818874,51,1
818885,51,1
818886,51,1
818887,51,1
818891,51,1
818892,51,1
818893,51,1
818894,51,1
818895,51,1
818896,51,1
819111,51,1
819112,51,1
819140,51,1
819141,51,1
819142,51,1
819143,51,1
819144,51,1
819146,51,1
819159,51,1
819177,51,1
819256,51,1
819378,51,1
819379,51,1
819386,51,1
819387,51,1
819388,51,1
819389,51,1
819390,51,1
819391,51,1
819392,51,1
819393,51,1
819560,51,1
819611,51,1
819612,51,1
819645,51,1
819646,51,1
819648,51,1
819652,51,1
819655,51,1
819656,51,1
819658,51,1
819662,51,1
819670,51,1
819673,51,1
819755,51,1
819757,51,1
819760,51,1
819768,51,1
819782,51,1
819783,51,1
819808,51,1
819809,51,1
819810,51,1
819811,51,1
819812,51,1
819840,51,1
819841,51,1
819842,51,1
819843,51,1
819844,51,1
819845,51,1
819846,51,1
819847,51,1
819848,51,1
819849,51,1
819850,51,1
819851,51,1
819852,51,1
819853,51,1
819854,51,1
819855,51,1
819856,51,1
819857,51,1
819858,51,1
819859,51,1
819860,51,1
819861,51,1
819862,51,1
819863,51,1
819864,51,1
819865,51,1
819866,51,1
819867,51,1
819868,51,1
819869,51,1
819870,51,1
819871,51,1
819872,51,1
819873,51,1
819874,51,1
819875,51,1
819876,51,1
819877,51,1
819878,51,1
819879,51,1
819880,51,1
819881,51,1
819882,51,1
819883,51,1
819884,51,1
819885,51,1
819886,51,1
819887,51,1
819888,51,1
819889,51,1
819890,51,1
820166,51,1
820364,51,1
820368,51,1
820370,51,1
820375,51,1
820388,51,1
820399,51,1
820442,51,1
820444,51,1
820445,51,1
820650,51,1
820651,51,1
821338,51,1
821340,51,1
821432,51,1
821618,51,1
823905,51,1
827869,51,1
827872,51,1
831237,51,1
831403,51,1
849599,51,1
854900,51,1
868923,51,1
869125,51,1
869266,51,1
905486,51,1
905509,51,1
914065,51,1
914066,51,1
914067,51,1
914068,51,1
914070,51,1
914071,51,1
914074,51,1
914075,51,1
914258,51,1
914259,51,1
914260,51,1
914261,51,1
914262,51,1
914263,51,1
914264,51,1
914265,51,1
914266,51,1
929329,51,1
945179,51,1
945722,51,1
945723,51,1
945724,51,1
945725,51,1
945726,51,1
952600,51,1
952624,51,1
952634,51,1
960607,51,1
976231,51,1
976232,51,1
976233,51,1
976234,51,1
976235,51,1
976237,51,1
976238,51,1
976239,51,1
976241,51,1
976242,51,1
976244,51,1
976245,51,1
976246,51,1
976247,51,1
977021,51,1
977022,51,1
977023,51,1
977024,51,1
977036,51,1
977037,51,1
977964,51,1
977965,51,1
977967,51,1
979059,51,1
979906,51,1
982355,51,1
994589,51,1
997047,51,1
1000825,51,1
1004061,51,1
1009254,51,1
1009255,51,1
1009256,51,1
1009257,51,1
1009258,51,1
1009259,51,1
1009260,51,1
1009639,51,1
1010217,51,1
1010326,51,1
1011319,51,1
1011320,51,1
1027445,51,1
1062502,51,1
1071525,51,1
1103825,51,1
1108850,51,1
1117755,51,1
1146283,51,1
1181287,51,1
1211165,51,1
1264799,51,1
1283091,51,1
1322115,51,1
1390516,51,1
1390532,51,1
1390538,51,1
1401370,51,1
1401387,51,1
1401446,51,1
1429838,51,1
1450453,51,1
1450484,51,1
1452125,51,1
1452128,51,1
1452129,51,1
1452130,51,1
1452131,51,1
1452132,51,1
1452135,51,1
1452136,51,1
1452137,51,1
1452169,51,1
1452170,51,1
1452183,51,1
1455813,51,1
1460643,51,1
1475150,51,1
1475178,51,1
1491132,51,1
1494633,51,1
1507503,51,1
1518111,51,1
1537047,51,1
1539809,51,1
1540912,51,1
1541261,51,1
1541280,51,1
1541342,51,1
1541362,51,1
1541495,51,1
1541701,51,1
1595395,51,1
1600691,51,1
1603839,51,1
1615700,51,1
1629240,51,1
1629241,51,1
1629242,51,1
1633218,51,1
1633219,51,1
1633220,51,1
1636753,51,1
1639171,51,1
1639363,51,1
1642475,51,1
1642540,51,1
1642598,51,1
1642600,51,1
1642601,51,1
1642605,51,1
1642607,51,1
1642611,51,1
1642614,51,1
1642615,51,1
1642616,51,1
1642617,51,1
1642622,51,1
1642623,51,1
1642624,51,1
1642625,51,1
1642627,51,1
1642628,51,1
1642630,51,1
1642631,51,1
1642632,51,1
1642633,51,1
1642634,51,1
1642635,51,1
1642636,51,1
1642640,51,1
1642641,51,1
1642643,51,1
1642644,51,1
1642645,51,1
1642662,51,1
1642663,51,1
1642664,51,1
1642665,51,1
1642666,51,1
1642667,51,1
1642668,51,1
1642669,51,1
1642682,51,1
1642683,51,1
1642686,51,1
1642687,51,1
1642688,51,1
1642690,51,1
1642691,51,1
1642692,51,1
1642693,51,1
1642694,51,1
1642695,51,1
1642696,51,1
1642697,51,1
1642698,51,1
1642699,51,1
1642701,51,1
1642702,51,1
1642703,51,1
1642704,51,1
1642706,51,1
